columna,columna_1,"CUADRO 5 - Nacimientos por persona que atendió el parto según departamento, municipio de ocurrencia y sitio del parto",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,año,tipo,hoja_origen
47.0,47720.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47720.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47720.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47745.0,,47745 Sitionuevo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47745.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47745.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47745.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47745.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47798.0,,47798 Tenerife,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47798.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47798.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47798.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47798.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47960.0,,47960 Zapayán,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47960.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47960.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47960.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47960.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47980.0,,47980 Zona Bananera,Total,5,4,0,0,0,1,0,0,2023,nacimientos,Cuadro5
47.0,47980.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47980.0,,,Domicilio,1,0,0,0,0,1,0,0,2023,nacimientos,Cuadro5
47.0,47980.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
47.0,47980.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50000.0,50 Meta,Total Dpto,Total,1056,1048,1,0,0,2,5,0,2023,nacimientos,Cuadro5
50.0,50000.0,,,Institución de Salud,1044,1044,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50000.0,,,Domicilio,6,0,1,0,0,2,3,0,2023,nacimientos,Cuadro5
50.0,50000.0,,,Otro Sitio,6,4,0,0,0,0,2,0,2023,nacimientos,Cuadro5
50.0,50000.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50001.0,,50001 Villavicencio,Total,761,759,0,0,0,0,2,0,2023,nacimientos,Cuadro5
50.0,50001.0,,,Institución de Salud,757,757,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50001.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50001.0,,,Otro Sitio,3,2,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50001.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50006.0,,50006 Acacías,Total,11,10,1,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50006.0,,,Institución de Salud,10,10,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50006.0,,,Domicilio,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50006.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50006.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50110.0,,50110 Barranca de Upía,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50110.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50110.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50110.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50110.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50124.0,,50124 Cabuyaro,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50124.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50124.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50124.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50124.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50150.0,,50150 Castilla La Nueva,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50150.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50150.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50150.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50150.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50223.0,,50223 Cubarral,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50223.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50223.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50223.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50223.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50226.0,,50226 Cumaral,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50226.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50226.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50226.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50226.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50245.0,,50245 El Calvario,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50245.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50245.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50245.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50245.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50251.0,,50251 El Castillo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50251.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50251.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50251.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50251.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50270.0,,50270 El Dorado,Total,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50270.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50270.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50270.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50270.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50287.0,,50287 Fuente de Oro,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50287.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50287.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50287.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50287.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50313.0,,50313 Granada,Total,200,200,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50313.0,,,Institución de Salud,200,200,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50313.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50313.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50313.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50318.0,,50318 Guamal,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50318.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50318.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50318.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50318.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50325.0,,50325 Mapiripán,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50325.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50325.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50325.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50325.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50330.0,,50330 Mesetas,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50330.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50330.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50330.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50330.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50350.0,,50350 La Macarena,Total,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50350.0,,,Institución de Salud,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50350.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50350.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50350.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50370.0,,50370 Uribe,Total,2,1,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50370.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50370.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50370.0,,,Otro Sitio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50370.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50400.0,,50400 Lejanías,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50400.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50400.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50400.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50400.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50450.0,,50450 Puerto Concordia,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50450.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50450.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50450.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50450.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50568.0,,50568 Puerto Gaitán,Total,30,28,0,0,0,2,0,0,2023,nacimientos,Cuadro5
50.0,50568.0,,,Institución de Salud,26,26,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50568.0,,,Domicilio,2,0,0,0,0,2,0,0,2023,nacimientos,Cuadro5
50.0,50568.0,,,Otro Sitio,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50568.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50573.0,,50573 Puerto López,Total,14,14,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50573.0,,,Institución de Salud,14,14,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50573.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50573.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50573.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50577.0,,50577 Puerto Lleras,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50577.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50577.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50577.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50577.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50590.0,,50590 Puerto Rico,Total,2,1,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50590.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50590.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
50.0,50590.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50590.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50606.0,,50606 Restrepo,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50606.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50606.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50606.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50606.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50680.0,,50680 San Carlos de Guaroa,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50680.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50680.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50680.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50680.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50683.0,,50683 San Juan de Arama,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50683.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50683.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50683.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50683.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50686.0,,50686 San Juanito,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50686.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50686.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50686.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50686.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50689.0,,50689 San Martín,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50689.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50689.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50689.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50689.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50711.0,,50711 Vistahermosa,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50711.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50711.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50711.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
50.0,50711.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52000.0,52 Nariño,Total Dpto,Total,1033,1023,1,0,0,6,3,0,2023,nacimientos,Cuadro5
52.0,52000.0,,,Institución de Salud,1023,1022,1,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52000.0,,,Domicilio,8,0,0,0,0,6,2,0,2023,nacimientos,Cuadro5
52.0,52000.0,,,Otro Sitio,2,1,0,0,0,0,1,0,2023,nacimientos,Cuadro5
52.0,52000.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52001.0,,52001 Pasto,Total,475,475,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52001.0,,,Institución de Salud,475,475,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52001.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52001.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52001.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52019.0,,52019 Albán,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52019.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52019.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52019.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52019.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52022.0,,52022 Aldana,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52022.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52022.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52022.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52022.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52036.0,,52036 Ancuyá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52036.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52036.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52036.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52036.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52051.0,,52051 Arboleda,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52051.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52051.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52051.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52051.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52079.0,,52079 Barbacoas,Total,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52079.0,,,Institución de Salud,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52079.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52079.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52079.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52083.0,,52083 Belén,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52083.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52083.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52083.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52083.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52110.0,,52110 Buesaco,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52110.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52110.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52110.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52110.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52203.0,,52203 Colón,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52203.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52203.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52203.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52203.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52207.0,,52207 Consacá,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52207.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52207.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52207.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52207.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52210.0,,52210 Contadero,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52210.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52210.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52210.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52210.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52215.0,,52215 Córdoba,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52215.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52215.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52215.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52215.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52224.0,,52224 Cuaspud,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52224.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52224.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52224.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52224.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52227.0,,52227 Cumbal,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52227.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52227.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52227.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52227.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52233.0,,52233 Cumbitara,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52233.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52233.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52233.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52233.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52240.0,,52240 Chachagüí,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52240.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52240.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52240.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52240.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52250.0,,52250 El Charco,Total,9,9,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52250.0,,,Institución de Salud,9,9,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52250.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52250.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52250.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52254.0,,52254 El Peñol,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52254.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52254.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52254.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52254.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52256.0,,52256 El Rosario,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52256.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52256.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52256.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
52.0,52256.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
