columna,columna_1,"CUADRO 4  -  Defunciones por grupos de edad y sexo, según departamento, municipio y área de residencia",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,columna_96,columna_97,año,tipo,hoja_origen
41.0,41797.0,,,Centro poblado,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41797.0,,,Rural disperso,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41797.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41799.0,,41799 Tello,TOTAL,66,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,3,1,0,2,2,0,1,0,0,3,2,0,5,1,0,6,2,0,4,6,0,6,2,0,3,4,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41799.0,,,Cabecera municipal,38,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,2,1,0,2,1,0,2,2,0,3,5,0,3,1,0,2,3,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41799.0,,,Centro poblado,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41799.0,,,Rural disperso,23,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,3,0,0,4,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41799.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41801.0,,41801 Teruel,TOTAL,42,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,2,1,0,3,0,0,5,2,0,2,3,0,5,0,0,2,5,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41801.0,,,Cabecera municipal,35,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,3,0,0,4,2,0,2,3,0,5,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41801.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41801.0,,,Rural disperso,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41801.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41807.0,,41807 Timaná,TOTAL,136,80,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,2,2,0,1,0,0,0,0,0,2,1,0,2,0,0,1,2,0,5,2,0,8,3,0,4,7,0,11,4,0,6,4,0,8,10,0,10,8,0,14,5,0,0,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41807.0,,,Cabecera municipal,60,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,6,1,0,2,4,0,7,3,0,0,3,0,3,5,0,5,2,0,4,1,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41807.0,,,Centro poblado,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41807.0,,,Rural disperso,58,38,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,2,0,0,1,3,0,3,1,0,6,1,0,5,5,0,3,3,0,7,2,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41807.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41872.0,,41872 Villavieja,TOTAL,54,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,3,1,0,2,2,0,7,2,0,6,4,0,4,3,0,2,4,0,0,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
41.0,41872.0,,,Cabecera municipal,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,4,1,0,3,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
41.0,41872.0,,,Centro poblado,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,3,0,2,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41872.0,,,Rural disperso,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41872.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41885.0,,41885 Yaguará,TOTAL,49,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,5,2,0,2,2,0,2,2,0,3,6,0,2,7,0,4,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41885.0,,,Cabecera municipal,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,2,0,1,1,0,2,2,0,3,6,0,1,5,0,4,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41885.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41885.0,,,Rural disperso,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41885.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
41.0,41999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44000.0,44 La Guajira,Total Dpto,TOTAL,3396,1899,1497,0,7,8,0,33,20,0,81,39,0,52,41,0,5,1,0,70,48,0,46,36,0,41,29,0,25,22,0,14,15,0,18,12,0,46,16,0,63,28,0,57,36,0,79,44,0,67,44,0,68,56,0,70,53,0,79,59,0,102,96,0,125,83,0,129,96,0,143,105,0,137,112,0,137,123,0,102,114,0,77,87,0,20,50,0,6,24,0,0,0,0,2022,defunciones,Cuadro4
44.0,44000.0,,,Cabecera municipal,2428,1334,1094,0,2,4,0,23,15,0,39,19,0,33,23,0,4,0,0,28,17,0,12,9,0,8,5,0,9,8,0,11,9,0,10,9,0,30,12,0,48,15,0,44,27,0,58,33,0,44,32,0,53,40,0,51,38,0,62,44,0,78,74,0,96,72,0,104,84,0,114,81,0,111,92,0,104,105,0,81,90,0,56,73,0,15,44,0,6,20,0,0,0,0,2022,defunciones,Cuadro4
44.0,44000.0,,,Centro poblado,291,188,103,0,1,0,0,1,0,0,4,4,0,3,1,0,0,0,0,11,8,0,5,4,0,6,1,0,5,2,0,2,1,0,4,0,0,5,0,0,3,3,0,8,2,0,7,1,0,12,1,0,8,4,0,10,3,0,5,5,0,8,7,0,10,4,0,11,7,0,16,9,0,11,5,0,11,7,0,7,10,0,13,9,0,1,3,0,0,2,0,0,0,0,2022,defunciones,Cuadro4
44.0,44000.0,,,Rural disperso,675,375,300,0,4,4,0,9,5,0,38,16,0,16,17,0,1,1,0,31,23,0,29,23,0,27,23,0,11,12,0,1,5,0,4,3,0,11,4,0,12,10,0,5,7,0,13,10,0,10,11,0,7,12,0,9,12,0,12,10,0,16,15,0,19,7,0,14,5,0,13,15,0,15,15,0,22,11,0,14,14,0,8,5,0,4,3,0,0,2,0,0,0,0,2022,defunciones,Cuadro4
44.0,44000.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44001.0,,44001 Riohacha,TOTAL,1035,564,471,0,2,3,0,11,6,0,18,8,0,19,13,0,1,0,0,19,14,0,8,8,0,9,7,0,8,5,0,7,5,0,8,4,0,14,5,0,26,12,0,14,20,0,23,12,0,13,11,0,28,13,0,19,20,0,29,16,0,35,30,0,32,26,0,44,35,0,49,39,0,39,29,0,43,44,0,23,39,0,17,28,0,4,11,0,2,8,0,0,0,0,2022,defunciones,Cuadro4
44.0,44001.0,,,Cabecera municipal,820,442,378,0,0,1,0,6,4,0,13,5,0,15,9,0,1,0,0,9,4,0,1,2,0,2,1,0,5,3,0,6,4,0,6,2,0,11,5,0,21,9,0,13,16,0,17,11,0,9,9,0,24,9,0,15,13,0,24,13,0,32,26,0,23,26,0,38,31,0,45,33,0,35,27,0,33,40,0,19,35,0,13,22,0,4,11,0,2,7,0,0,0,0,2022,defunciones,Cuadro4
44.0,44001.0,,,Centro poblado,66,40,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,1,0,2,0,0,4,0,0,3,1,0,1,3,0,1,1,0,0,2,0,3,0,0,3,2,0,2,1,0,1,0,0,3,1,0,2,2,0,2,3,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
44.0,44001.0,,,Rural disperso,148,81,67,0,2,2,0,5,2,0,4,3,0,4,4,0,0,0,0,5,5,0,7,5,0,6,5,0,3,2,0,0,0,0,1,2,0,1,0,0,4,3,0,0,3,0,3,1,0,0,2,0,1,3,0,3,4,0,4,2,0,3,2,0,6,0,0,3,2,0,2,5,0,3,2,0,7,3,0,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44001.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44035.0,,44035 Albania,TOTAL,68,41,27,0,0,1,0,0,1,0,2,1,0,3,1,0,0,0,0,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,2,0,1,2,0,3,0,0,2,3,0,1,1,0,1,0,0,2,3,0,5,1,0,4,1,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44035.0,,,Cabecera municipal,38,23,15,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,2,0,3,0,0,2,2,0,1,0,0,0,0,0,0,0,0,5,1,0,3,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44035.0,,,Centro poblado,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44035.0,,,Rural disperso,19,12,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44035.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44078.0,,44078 Barrancas,TOTAL,115,73,42,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,2,0,0,2,1,0,3,1,0,6,2,0,2,2,0,2,0,0,4,0,0,2,2,0,7,3,0,11,3,0,4,5,0,6,6,0,2,2,0,6,6,0,3,2,0,2,2,0,0,0,0,2022,defunciones,Cuadro4
44.0,44078.0,,,Cabecera municipal,86,51,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,1,1,0,3,1,0,3,2,0,1,1,0,2,0,0,3,0,0,2,2,0,6,3,0,7,1,0,3,5,0,4,5,0,2,2,0,2,6,0,2,2,0,2,2,0,0,0,0,2022,defunciones,Cuadro4
44.0,44078.0,,,Centro poblado,12,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44078.0,,,Rural disperso,17,12,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44078.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44090.0,,44090 Dibulla,TOTAL,113,71,42,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,5,2,0,4,0,0,3,4,0,3,0,0,1,1,0,1,0,0,0,0,0,1,2,0,4,1,0,3,1,0,4,1,0,1,1,0,6,1,0,8,2,0,4,4,0,4,3,0,3,0,0,4,4,0,4,1,0,1,4,0,2,1,0,1,7,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44090.0,,,Cabecera municipal,36,17,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,2,0,0,0,0,0,3,3,0,3,1,0,0,4,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44090.0,,,Centro poblado,50,36,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,2,0,0,4,0,0,1,1,0,5,0,0,3,1,0,2,2,0,2,3,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44090.0,,,Rural disperso,27,18,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44090.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
44.0,44098.0,,44098 Distracción,TOTAL,52,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,3,2,0,0,2,0,1,2,0,2,1,0,3,1,0,1,2,0,3,0,0,4,1,0,2,3,0,4,2,0,1,0,0,1,2,0,0,1,0,0,0,0,2022,defunciones,Cuadro4
44.0,44098.0,,,Cabecera municipal,34,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,2,0,1,1,0,1,1,0,3,1,0,1,1,0,1,0,0,3,1,0,0,3,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro4
