columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen,cuadro
15.0,15621.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15621.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15621.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15632.0,,15632 Saboyá,Total,57,0,0,2,4,21,23,6,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15632.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15632.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15632.0,,,Rural disperso,55,0,0,2,4,21,22,5,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15632.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15638.0,,15638 Sáchica,Total,39,0,0,1,1,10,21,5,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15638.0,,,Cabecera municipal,15,0,0,0,0,6,7,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15638.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15638.0,,,Rural disperso,24,0,0,1,1,4,14,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15638.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15646.0,,15646 Samacá,Total,179,0,1,3,22,60,69,23,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15646.0,,,Cabecera municipal,62,0,0,2,3,21,24,12,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15646.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15646.0,,,Rural disperso,117,0,1,1,19,39,45,11,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15646.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15660.0,,15660 San Eduardo,Total,4,0,0,0,0,2,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15660.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15660.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15660.0,,,Rural disperso,3,0,0,0,0,1,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15660.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15664.0,,15664 San José de Pare,Total,15,0,0,0,0,5,7,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15664.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15664.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15664.0,,,Rural disperso,14,0,0,0,0,5,6,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15664.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15667.0,,15667 San Luis de Gaceno,Total,18,0,0,0,3,5,10,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15667.0,,,Cabecera municipal,14,0,0,0,2,4,8,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15667.0,,,Centro poblado,1,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15667.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15667.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15673.0,,15673 San Mateo,Total,10,0,0,1,0,4,2,2,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15673.0,,,Cabecera municipal,6,0,0,0,0,3,2,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15673.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15673.0,,,Rural disperso,4,0,0,1,0,1,0,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15673.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15676.0,,15676 San Miguel de Sema,Total,9,0,0,1,1,1,4,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15676.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15676.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15676.0,,,Rural disperso,8,0,0,1,1,1,3,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15676.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15681.0,,15681 San Pablo de Borbur,Total,26,0,0,0,3,3,18,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15681.0,,,Cabecera municipal,2,0,0,0,0,0,2,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15681.0,,,Centro poblado,4,0,0,0,0,0,4,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15681.0,,,Rural disperso,20,0,0,0,3,3,12,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15681.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15686.0,,15686 Santana,Total,33,0,0,1,1,7,15,6,3,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15686.0,,,Cabecera municipal,15,0,0,0,0,3,6,3,3,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15686.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15686.0,,,Rural disperso,18,0,0,1,1,4,9,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15686.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15690.0,,15690 Santa María,Total,12,0,0,0,0,6,5,0,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15690.0,,,Cabecera municipal,6,0,0,0,0,3,2,0,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15690.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15690.0,,,Rural disperso,6,0,0,0,0,3,3,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15690.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15693.0,,15693 Santa Rosa de Viterbo,Total,47,0,1,2,5,17,18,4,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15693.0,,,Cabecera municipal,30,0,1,1,3,11,12,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15693.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15693.0,,,Rural disperso,16,0,0,1,2,5,6,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15693.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15696.0,,15696 Santa Sofía,Total,18,0,0,1,1,9,5,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15696.0,,,Cabecera municipal,6,0,0,1,0,3,2,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15696.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15696.0,,,Rural disperso,12,0,0,0,1,6,3,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15696.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15720.0,,15720 Sativanorte,Total,5,0,0,1,2,1,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15720.0,,,Cabecera municipal,3,0,0,0,2,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15720.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15720.0,,,Rural disperso,2,0,0,1,0,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15720.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15723.0,,15723 Sativasur,Total,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15723.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15723.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15723.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15723.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15740.0,,15740 Siachoque,Total,33,0,0,0,5,12,13,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15740.0,,,Cabecera municipal,4,0,0,0,0,1,3,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15740.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15740.0,,,Rural disperso,29,0,0,0,5,11,10,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15740.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15753.0,,15753 Soatá,Total,30,0,0,1,4,16,4,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15753.0,,,Cabecera municipal,27,0,0,1,4,14,3,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15753.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15753.0,,,Rural disperso,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15753.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15755.0,,15755 Socotá,Total,23,0,1,0,0,9,9,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15755.0,,,Cabecera municipal,10,0,0,0,0,5,3,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15755.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15755.0,,,Rural disperso,13,0,1,0,0,4,6,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15755.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15757.0,,15757 Socha,Total,40,0,0,1,3,18,15,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15757.0,,,Cabecera municipal,27,0,0,0,2,12,12,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15757.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15757.0,,,Rural disperso,13,0,0,1,1,6,3,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15757.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15759.0,,15759 Sogamoso,Total,647,2,3,8,45,184,274,115,16,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15759.0,,,Cabecera municipal,566,1,3,8,40,152,242,105,15,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15759.0,,,Centro poblado,3,0,0,0,0,0,3,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15759.0,,,Rural disperso,78,1,0,0,5,32,29,10,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15759.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15761.0,,15761 Somondoco,Total,9,0,0,1,0,1,5,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15761.0,,,Cabecera municipal,5,0,0,1,0,0,3,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15761.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15761.0,,,Rural disperso,4,0,0,0,0,1,2,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15761.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15762.0,,15762 Sora,Total,12,0,0,0,0,4,6,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15762.0,,,Cabecera municipal,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15762.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15762.0,,,Rural disperso,9,0,0,0,0,2,5,1,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15762.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15763.0,,15763 Sotaquirá,Total,42,0,1,3,4,9,21,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15763.0,,,Cabecera municipal,5,0,0,1,0,0,4,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15763.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15763.0,,,Rural disperso,37,0,1,2,4,9,17,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15763.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15764.0,,15764 Soracá,Total,43,0,1,0,4,18,12,8,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15764.0,,,Cabecera municipal,12,0,0,0,1,7,1,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15764.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15764.0,,,Rural disperso,31,0,1,0,3,11,11,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15764.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15774.0,,15774 Susacón,Total,3,1,0,0,1,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15774.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15774.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15774.0,,,Rural disperso,3,1,0,0,1,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15774.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15776.0,,15776 Sutamarchán,Total,34,0,0,1,3,13,13,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15776.0,,,Cabecera municipal,5,0,0,0,0,1,3,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15776.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15776.0,,,Rural disperso,29,0,0,1,3,12,10,2,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15776.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15778.0,,15778 Sutatenza,Total,6,0,0,0,0,3,2,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15778.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15778.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15778.0,,,Rural disperso,6,0,0,0,0,3,2,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15778.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15790.0,,15790 Tasco,Total,19,0,0,0,3,9,5,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15790.0,,,Cabecera municipal,4,0,0,0,1,2,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15790.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15790.0,,,Rural disperso,15,0,0,0,2,7,4,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15790.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15798.0,,15798 Tenza,Total,12,0,0,0,0,3,4,3,2,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15798.0,,,Cabecera municipal,4,0,0,0,0,2,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15798.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15798.0,,,Rural disperso,8,0,0,0,0,1,3,2,2,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15798.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15804.0,,15804 Tibaná,Total,32,0,1,0,2,13,11,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15804.0,,,Cabecera municipal,8,0,0,0,0,4,3,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15804.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15804.0,,,Rural disperso,24,0,1,0,2,9,8,4,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15804.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15806.0,,15806 Tibasosa,Total,43,0,0,2,0,16,21,3,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15806.0,,,Cabecera municipal,17,0,0,1,0,5,8,2,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15806.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15806.0,,,Rural disperso,25,0,0,1,0,10,13,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15806.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15808.0,,15808 Tinjacá,Total,6,0,0,0,0,2,3,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15808.0,,,Cabecera municipal,3,0,0,0,0,0,2,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15808.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15808.0,,,Rural disperso,3,0,0,0,0,2,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15808.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15810.0,,15810 Tipacoque,Total,9,0,0,0,1,1,4,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15810.0,,,Cabecera municipal,3,0,0,0,0,0,1,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15810.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15810.0,,,Rural disperso,6,0,0,0,1,1,3,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15814.0,,15814 Toca,Total,59,0,0,1,4,24,22,7,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15814.0,,,Cabecera municipal,16,0,0,0,1,6,7,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15814.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15814.0,,,Rural disperso,43,0,0,1,3,18,15,5,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15814.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15816.0,,15816 Togüí,Total,17,0,0,2,2,2,9,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15816.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15816.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15816.0,,,Rural disperso,15,0,0,2,2,2,8,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15816.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15820.0,,15820 Tópaga,Total,14,1,0,0,0,4,6,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15820.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15820.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15820.0,,,Rural disperso,11,1,0,0,0,3,5,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15822.0,,15822 Tota,Total,25,0,0,0,2,13,7,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15822.0,,,Cabecera municipal,6,0,0,0,1,3,1,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15822.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15822.0,,,Rural disperso,19,0,0,0,1,10,6,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15822.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15832.0,,15832 Tununguá,Total,2,0,0,0,0,1,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15832.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15832.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15832.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15832.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15835.0,,15835 Turmequé,Total,17,0,0,1,1,4,8,3,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15835.0,,,Cabecera municipal,9,0,0,0,1,2,4,2,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15835.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15835.0,,,Rural disperso,8,0,0,1,0,2,4,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15835.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15837.0,,15837 Tuta,Total,38,0,1,1,3,12,16,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15837.0,,,Cabecera municipal,12,0,1,1,0,3,6,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15837.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15837.0,,,Rural disperso,26,0,0,0,3,9,10,4,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15837.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15839.0,,15839 Tutazá,Total,4,0,0,0,2,1,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15839.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15839.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15839.0,,,Rural disperso,4,0,0,0,2,1,1,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15839.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15842.0,,15842 Úmbita,Total,22,0,2,1,3,9,6,0,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15842.0,,,Cabecera municipal,4,0,1,0,1,1,0,0,1,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15842.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15842.0,,,Rural disperso,18,0,1,1,2,8,6,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15842.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15861.0,,15861 Ventaquemada,Total,71,0,1,2,6,25,32,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15861.0,,,Cabecera municipal,13,0,1,0,1,6,5,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15861.0,,,Centro poblado,8,0,0,0,0,4,4,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15861.0,,,Rural disperso,50,0,0,2,5,15,23,5,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15861.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15879.0,,15879 Viracachá,Total,10,0,0,0,0,2,7,1,0,0,2025,nacimientos,Cuadro6A,cuadro6a
15.0,15879.0,,,Cabecera municipal,4,0,0,0,0,2,2,0,0,0,2025,nacimientos,Cuadro6A,cuadro6a
