columna,"CUADRO 11 - Defunciones por grupo de edad y sexo, según departamentos de ocurrencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
11.0,,"021 Todos los demás tumores malignos de los órganos respiratorios e intratorácicos, excepto tráquea, bronquios y pulmón",80,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,1,1,0,2,0,0,0,1,0,2,1,0,0,0,0,2,2,0,3,1,0,3,0,0,3,2,0,12,5,0,2,7,0,2,3,0,3,4,0,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,022 Tumor maligno de los huesos y de los cartílagos articulares,85,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,12,7,0,8,4,0,3,3,0,1,2,0,3,1,0,0,1,0,0,2,0,1,0,0,1,1,0,3,0,0,2,2,0,0,2,0,5,3,0,0,2,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,023 Melanoma y otros tumores malignos de la piel,282,163,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,4,0,0,0,2,0,7,7,0,7,11,0,14,10,0,18,8,0,15,11,0,23,10,0,18,10,0,24,18,0,20,12,0,8,8,0,1,10,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,024 Tumor maligno de la mama de la mujer,725,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,29,0,0,46,0,0,43,0,0,70,0,0,79,0,0,82,0,0,89,0,0,66,0,0,63,0,0,60,0,0,34,0,0,28,0,0,16,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,025 Tumor maligno del cuello del útero,345,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,19,0,0,26,0,0,31,0,0,35,0,0,21,0,0,48,0,0,43,0,0,31,0,0,23,0,0,20,0,0,18,0,0,9,0,0,4,0,0,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,026 Tumor maligno de otras partes del útero,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,17,0,0,25,0,0,37,0,0,34,0,0,46,0,0,25,0,0,20,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,027 Tumor maligno del ovario,333,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,7,0,0,6,0,0,11,0,0,15,0,0,45,0,0,46,0,0,51,0,0,39,0,0,37,0,0,34,0,0,22,0,0,8,0,0,7,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,028 Tumor maligno de la próstata,662,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,20,0,0,36,0,0,67,0,0,126,0,0,108,0,0,127,0,0,104,0,0,49,0,0,17,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,029 Tumor maligno de la vejiga urinaria,124,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,3,2,0,5,3,0,13,8,0,6,9,0,13,10,0,14,3,0,11,9,0,2,3,0,4,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,030 Todos los demás tumores malignos de los órganos urinarios,243,155,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,0,0,3,4,0,6,3,0,8,4,0,10,4,0,22,12,0,12,7,0,24,12,0,30,11,0,18,11,0,10,10,0,4,2,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",466,244,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,0,3,5,0,9,7,0,5,4,0,8,5,0,6,2,0,11,1,0,10,8,0,13,11,0,12,13,0,13,21,0,30,23,0,26,19,0,33,21,0,23,23,0,15,19,0,15,13,0,7,15,0,1,5,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,190,65,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,2,6,0,4,8,0,5,4,0,3,15,0,11,22,0,4,12,0,10,19,0,6,18,0,5,8,0,2,5,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,033 Tumores malignos de sitios mal definidos y secundarios,33,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,2,0,0,2,2,0,2,2,0,1,3,0,1,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,034 Tumor maligno de sitios no especificados,195,78,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,3,1,0,2,6,0,3,4,0,4,13,0,8,13,0,18,16,0,15,15,0,9,13,0,3,13,0,7,12,0,3,6,0,0,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
11.0,,035 Leucemia,517,284,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,5,0,10,9,0,11,11,0,14,9,0,14,3,0,12,8,0,13,3,0,10,4,0,17,14,0,10,8,0,9,12,0,15,18,0,23,17,0,27,28,0,25,17,0,34,20,0,18,17,0,10,18,0,8,8,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"036 Todos los demás tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines",802,423,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,2,0,2,1,0,4,1,0,7,4,0,6,4,0,11,8,0,7,11,0,14,13,0,29,10,0,28,31,0,56,49,0,71,56,0,63,59,0,44,56,0,44,33,0,21,26,0,10,7,0,2,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",539,262,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,1,0,2,4,0,3,0,0,7,3,0,6,4,0,8,11,0,11,14,0,8,19,0,19,26,0,23,24,0,31,27,0,27,19,0,35,35,0,38,30,0,28,31,0,12,19,0,2,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,038 Todos los demás tumores malignos de otras localizaciones,321,180,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,5,1,0,8,3,0,19,2,0,9,5,0,13,3,0,8,6,0,9,4,0,10,9,0,7,12,0,14,14,0,9,19,0,20,9,0,15,18,0,15,13,0,8,10,0,4,9,0,3,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",58,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,1,0,3,3,0,4,3,0,1,0,0,3,2,0,2,5,0,2,3,0,0,2,0,1,5,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",129,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,2,0,0,0,1,0,2,1,0,1,0,0,1,1,0,3,1,0,4,2,0,3,3,0,2,6,0,0,3,0,2,6,0,5,6,0,4,9,0,3,3,0,8,7,0,4,6,0,4,4,0,5,4,0,3,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,041 Diabetes mellitus,1089,535,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,1,0,3,2,0,1,3,0,1,3,0,5,7,0,6,10,0,25,22,0,37,36,0,56,50,0,66,59,0,76,54,0,82,69,0,71,89,0,62,70,0,31,56,0,10,14,0,1,5,0,0,0,0,2024,defunciones,Cuadro11
11.0,,042 Deficiencias nutricionales,70,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,2,1,0,3,0,0,1,3,0,2,0,0,2,3,0,1,4,0,5,6,0,5,6,0,6,3,0,0,6,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,043 Todas las demás enfermedades endocrinas y nutricionales,427,223,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,2,0,7,2,0,1,1,0,3,6,0,4,7,0,16,5,0,23,11,0,27,19,0,33,17,0,27,16,0,18,23,0,25,31,0,25,24,0,8,20,0,4,7,0,0,3,0,0,0,0,2024,defunciones,Cuadro11
11.0,,044 Trastornos mentales y del comportamiento,523,207,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,3,1,0,2,1,0,7,1,0,2,4,0,10,5,0,13,16,0,25,15,0,41,39,0,45,72,0,31,83,0,23,61,0,2,15,0,0,0,0,2024,defunciones,Cuadro11
11.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,98,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,2,0,0,3,1,0,2,2,0,2,0,0,4,4,0,5,1,0,3,4,0,2,3,0,4,3,0,8,3,0,2,5,0,3,4,0,3,4,0,2,6,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,209,109,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,1,0,4,3,0,6,9,0,10,7,0,4,4,0,5,6,0,7,6,0,9,4,0,5,7,0,8,6,0,10,7,0,3,6,0,9,7,0,6,9,0,6,4,0,5,7,0,3,4,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,047 Todas las demás enfermedades del sistema nervioso,1675,686,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,1,0,1,0,0,7,3,0,2,4,0,7,8,0,19,2,0,13,1,0,9,4,0,6,3,0,10,7,0,8,8,0,7,18,0,19,22,0,36,22,0,42,45,0,57,69,0,80,91,0,104,144,0,115,203,0,104,194,0,35,112,0,3,23,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,3,0,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,050 Enfermedades hipertensivas,1425,605,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,3,2,0,8,4,0,5,6,0,13,9,0,16,14,0,30,15,0,46,31,0,68,56,0,96,99,0,106,146,0,111,159,0,67,174,0,29,88,0,4,13,0,0,0,0,2024,defunciones,Cuadro11
11.0,,051 Enfermedades isquémicas del corazón,6103,3139,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,5,2,0,9,4,0,10,5,0,33,8,0,49,15,0,98,39,0,133,60,0,253,83,0,391,145,0,367,252,0,445,351,0,485,462,0,433,611,0,297,561,0,108,276,0,20,89,0,0,0,0,2024,defunciones,Cuadro11
11.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,198,85,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,1,1,0,2,3,0,1,0,0,1,3,0,3,3,0,2,8,0,3,6,0,3,3,0,6,3,0,6,5,0,12,5,0,5,8,0,12,13,0,9,14,0,7,12,0,9,16,0,1,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,053 Todas las demás formas de enfermedad del corazón,985,482,503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,9,1,0,6,3,0,8,3,0,6,7,0,10,10,0,12,8,0,28,9,0,27,10,0,37,21,0,38,33,0,47,49,0,69,58,0,82,88,0,48,105,0,35,70,0,12,25,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
11.0,,054 Insuficiencia cardíaca,145,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,4,4,0,6,2,0,8,4,0,4,5,0,11,8,0,10,12,0,10,18,0,13,14,0,1,1,0,0,2,0,0,0,0,2024,defunciones,Cuadro11
11.0,,055 Enfermedades cerebrovasculares,2536,1114,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,1,0,3,6,0,5,1,0,3,5,0,9,10,0,13,11,0,27,25,0,30,42,0,39,47,0,48,51,0,98,89,0,111,112,0,155,153,0,173,177,0,163,215,0,140,231,0,67,160,0,21,72,0,5,12,0,0,0,0,2024,defunciones,Cuadro11
11.0,,056 Aterosclerosis,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,057 Aneurisma aórtico,366,243,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,6,1,0,7,0,0,8,5,0,13,2,0,16,5,0,19,5,0,39,14,0,40,13,0,36,28,0,27,25,0,17,16,0,6,7,0,4,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,382,177,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,3,1,0,1,5,0,5,4,0,3,7,0,8,4,0,12,9,0,19,4,0,15,20,0,11,15,0,29,22,0,27,31,0,20,33,0,18,25,0,3,17,0,1,4,0,0,0,0,2024,defunciones,Cuadro11
11.0,,059 Neumonía,1077,588,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,4,0,2,2,0,2,3,0,3,1,0,0,1,0,5,6,0,7,3,0,6,5,0,11,3,0,13,9,0,20,8,0,21,13,0,18,13,0,27,16,0,35,23,0,60,23,0,65,39,0,69,63,0,71,58,0,70,79,0,50,61,0,22,42,0,5,10,0,0,0,0,2024,defunciones,Cuadro11
11.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,2642,1275,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,3,2,0,5,0,0,2,1,0,4,8,0,4,3,0,13,2,0,24,9,0,37,26,0,81,43,0,142,86,0,193,126,0,232,204,0,251,323,0,198,307,0,71,167,0,11,57,0,0,0,0,2024,defunciones,Cuadro11
11.0,,061 Enfermedades del pulmón debidas a agentes externos,160,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,4,2,0,5,4,0,11,4,0,5,5,0,15,8,0,5,13,0,9,22,0,9,11,0,3,13,0,2,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,062 Todas las demás enfermedades del sistema respiratorio,498,270,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,4,1,0,2,3,0,2,1,0,2,5,0,1,0,0,4,1,0,2,0,0,4,2,0,2,4,0,9,5,0,9,6,0,5,9,0,11,6,0,17,11,0,19,17,0,26,16,0,33,28,0,38,25,0,22,30,0,30,26,0,17,21,0,2,6,0,1,1,0,0,0,0,2024,defunciones,Cuadro11
11.0,,063 Úlcera,251,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,2,0,4,1,0,3,1,0,11,8,0,5,11,0,14,11,0,22,14,0,21,20,0,20,27,0,12,14,0,6,10,0,0,4,0,0,0,0,2024,defunciones,Cuadro11
11.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,271,130,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,0,5,0,0,2,0,0,8,4,0,9,4,0,13,3,0,16,14,0,16,14,0,19,24,0,18,26,0,12,37,0,7,9,0,0,4,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",495,264,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,2,0,8,3,0,3,4,0,5,2,0,6,3,0,9,5,0,9,8,0,17,14,0,32,19,0,29,26,0,41,30,0,40,34,0,24,30,0,24,34,0,6,12,0,0,2,0,0,0,0,2024,defunciones,Cuadro11
11.0,,066 Enfermedades del hígado,624,357,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,1,2,0,2,5,0,11,3,0,15,5,0,15,5,0,25,11,0,38,22,0,50,19,0,52,36,0,40,40,0,49,40,0,27,33,0,20,25,0,8,14,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",599,258,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,4,1,0,4,5,0,5,9,0,5,8,0,12,6,0,15,17,0,20,32,0,36,27,0,26,34,0,38,43,0,38,40,0,31,55,0,19,40,0,2,18,0,0,3,0,0,0,0,2024,defunciones,Cuadro11
11.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",389,186,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,0,1,2,0,4,0,0,6,0,0,9,8,0,15,4,0,12,12,0,14,22,0,25,27,0,34,23,0,23,28,0,17,37,0,17,26,0,2,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,77,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,5,0,0,1,0,0,2,0,5,1,0,3,4,0,3,4,0,4,4,0,2,4,0,4,5,0,5,2,0,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,070 Hemorragia gastrointestinal,71,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,4,1,0,4,4,0,3,7,0,6,3,0,6,8,0,4,9,0,1,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
11.0,,071 Enfermedades de la piel y del tejido subcutáneo,180,78,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,2,1,0,1,0,0,4,2,0,2,0,0,0,0,0,4,2,0,6,6,0,6,8,0,6,11,0,11,19,0,11,21,0,11,10,0,7,12,0,2,6,0,1,2,0,0,0,0,2024,defunciones,Cuadro11
11.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,554,173,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,8,0,0,7,0,4,6,0,5,13,0,3,6,0,3,15,0,5,14,0,7,16,0,18,19,0,13,30,0,17,46,0,23,43,0,27,32,0,19,37,0,17,58,0,8,20,0,0,7,0,1,1,0,0,0,0,2024,defunciones,Cuadro11
11.0,,073 Enfermedades glomerulares y tubulointersticiales,113,64,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,2,0,0,1,1,0,3,4,0,6,5,0,7,4,0,7,8,0,7,6,0,14,10,0,5,7,0,3,1,0,4,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,074 Insuficiencia renal,196,104,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,3,3,0,2,1,0,5,3,0,7,3,0,5,3,0,6,2,0,8,15,0,10,5,0,18,10,0,8,10,0,22,12,0,6,17,0,0,5,0,0,2,0,0,0,0,2024,defunciones,Cuadro11
11.0,,075 Todas las demás enfermedades del sistema urinario,563,185,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,1,0,1,2,0,2,2,0,1,3,0,2,5,0,3,8,0,10,17,0,14,15,0,22,28,0,26,39,0,33,71,0,37,77,0,22,64,0,7,36,0,1,6,0,0,0,0,2024,defunciones,Cuadro11
11.0,,076 Hiperplasia de la próstata,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,12,0,0,21,0,0,23,0,0,37,0,0,26,0,0,9,0,0,3,0,0,0,0,0,2024,defunciones,Cuadro11
11.0,,077 Trastornos de los órganos genitales,46,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,1,0,4,5,0,2,2,0,2,2,0,6,0,0,3,1,0,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
