columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
5.0,5120.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5125.0,,05125 Caicedo,TOTAL,25,14,11,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,3,3,0,5,4,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
5.0,5125.0,,,Cabecera municipal,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5125.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5125.0,,,Rural disperso,14,9,5,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,2,0,4,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5125.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5129.0,,05129 Caldas,TOTAL,331,194,137,0,1,2,0,0,0,0,0,1,0,27,10,0,31,22,0,91,59,0,41,38,0,3,5,0,0,0,0,2024,defunciones,Cuadro3
5.0,5129.0,,,Cabecera municipal,260,144,116,0,0,2,0,0,0,0,0,0,0,16,5,0,21,19,0,66,54,0,38,31,0,3,5,0,0,0,0,2024,defunciones,Cuadro3
5.0,5129.0,,,Centro poblado,14,7,7,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,5,1,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5129.0,,,Rural disperso,55,42,13,0,1,0,0,0,0,0,0,0,0,9,2,0,10,2,0,20,4,0,2,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5129.0,,,Sin información,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5134.0,,05134 Campamento,TOTAL,44,30,14,0,0,0,0,0,0,0,0,1,0,12,0,0,1,2,0,13,7,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5134.0,,,Cabecera municipal,17,13,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,1,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5134.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5134.0,,,Rural disperso,27,17,10,0,0,0,0,0,0,0,0,1,0,6,0,0,1,1,0,8,6,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5134.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5138.0,,05138 Cañasgordas,TOTAL,57,36,21,0,1,0,0,0,0,0,0,1,0,13,1,0,5,2,0,9,8,0,8,9,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5138.0,,,Cabecera municipal,19,10,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,5,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5138.0,,,Centro poblado,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5138.0,,,Rural disperso,33,24,9,0,0,0,0,0,0,0,0,1,0,11,1,0,5,2,0,6,4,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5138.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5142.0,,05142 Caracolí,TOTAL,28,17,11,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,8,4,0,6,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5142.0,,,Cabecera municipal,23,13,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,5,3,0,5,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5142.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5142.0,,,Rural disperso,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5142.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5145.0,,05145 Caramanta,TOTAL,35,21,14,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,8,7,0,4,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5145.0,,,Cabecera municipal,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,0,2,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5145.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5145.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5145.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5147.0,,05147 Carepa,TOTAL,103,63,40,0,1,0,0,0,0,0,0,1,0,27,4,0,9,8,0,19,17,0,7,10,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5147.0,,,Cabecera municipal,77,45,32,0,1,0,0,0,0,0,0,1,0,18,3,0,8,6,0,13,13,0,5,9,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5147.0,,,Centro poblado,5,2,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5147.0,,,Rural disperso,21,16,5,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,6,3,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5147.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5148.0,,05148 El Carmen de Viboral,TOTAL,165,98,67,0,0,1,0,1,0,0,0,0,0,22,8,0,14,14,0,42,20,0,19,23,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5148.0,,,Cabecera municipal,121,68,53,0,0,0,0,1,0,0,0,0,0,12,7,0,9,9,0,32,16,0,14,20,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5148.0,,,Centro poblado,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5148.0,,,Rural disperso,38,25,13,0,0,1,0,0,0,0,0,0,0,9,1,0,5,5,0,8,3,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5148.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5150.0,,05150 Carolina,TOTAL,16,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,4,2,0,4,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5150.0,,,Cabecera municipal,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,0,4,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5150.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5150.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5154.0,,05154 Caucasia,TOTAL,463,264,199,0,5,9,0,1,1,0,3,4,0,101,25,0,36,19,0,73,76,0,43,63,0,2,2,0,0,0,0,2024,defunciones,Cuadro3
5.0,5154.0,,,Cabecera municipal,412,221,191,0,5,9,0,1,1,0,3,4,0,70,23,0,29,18,0,71,72,0,40,62,0,2,2,0,0,0,0,2024,defunciones,Cuadro3
5.0,5154.0,,,Centro poblado,18,15,3,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5154.0,,,Rural disperso,33,28,5,0,0,0,0,0,0,0,0,0,0,20,2,0,5,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5154.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5172.0,,05172 Chigorodó,TOTAL,181,123,58,0,8,3,0,0,0,0,1,0,0,31,7,0,19,12,0,48,24,0,15,11,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5172.0,,,Cabecera municipal,134,87,47,0,7,3,0,0,0,0,0,0,0,19,4,0,12,6,0,38,24,0,10,9,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5172.0,,,Centro poblado,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5172.0,,,Rural disperso,39,31,8,0,1,0,0,0,0,0,1,0,0,11,2,0,7,4,0,8,0,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5172.0,,,Sin información,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5190.0,,05190 Cisneros,TOTAL,50,28,22,0,0,0,0,0,0,0,1,1,0,7,1,0,4,3,0,14,11,0,2,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5190.0,,,Cabecera municipal,38,19,19,0,0,0,0,0,0,0,1,1,0,5,1,0,3,3,0,8,8,0,2,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5190.0,,,Centro poblado,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5190.0,,,Rural disperso,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5190.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5197.0,,05197 Cocorná,TOTAL,61,36,25,0,0,0,0,0,1,0,0,0,0,10,1,0,6,4,0,15,9,0,5,10,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5197.0,,,Cabecera municipal,33,20,13,0,0,0,0,0,0,0,0,0,0,5,1,0,3,2,0,8,3,0,4,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5197.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5197.0,,,Rural disperso,28,16,12,0,0,0,0,0,1,0,0,0,0,5,0,0,3,2,0,7,6,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5197.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5206.0,,05206 Concepción,TOTAL,16,10,6,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,4,2,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5206.0,,,Cabecera municipal,11,5,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,2,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5206.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5206.0,,,Rural disperso,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5206.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5209.0,,05209 Concordia,TOTAL,102,63,39,0,0,0,0,0,0,0,0,0,0,21,3,0,11,5,0,18,10,0,12,21,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5209.0,,,Cabecera municipal,59,28,31,0,0,0,0,0,0,0,0,0,0,4,1,0,5,5,0,10,6,0,9,19,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5209.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5209.0,,,Rural disperso,41,33,8,0,0,0,0,0,0,0,0,0,0,16,2,0,5,0,0,8,4,0,3,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5209.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5212.0,,05212 Copacabana,TOTAL,267,146,121,0,0,0,0,1,0,0,0,0,0,37,11,0,24,17,0,55,47,0,28,42,0,1,4,0,0,0,0,2024,defunciones,Cuadro3
5.0,5212.0,,,Cabecera municipal,195,96,99,0,0,0,0,1,0,0,0,0,0,18,5,0,13,13,0,40,42,0,23,36,0,1,3,0,0,0,0,2024,defunciones,Cuadro3
5.0,5212.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5212.0,,,Rural disperso,68,47,21,0,0,0,0,0,0,0,0,0,0,17,6,0,10,3,0,15,5,0,5,6,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5212.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5234.0,,05234 Dabeiba,TOTAL,96,56,40,0,3,2,0,0,0,0,2,0,0,21,4,0,6,4,0,19,14,0,4,13,0,0,1,0,1,2,0,2024,defunciones,Cuadro3
5.0,5234.0,,,Cabecera municipal,60,34,26,0,2,2,0,0,0,0,1,0,0,11,4,0,2,3,0,14,8,0,4,8,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5234.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5234.0,,,Rural disperso,23,16,7,0,1,0,0,0,0,0,0,0,0,9,0,0,2,1,0,4,3,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5234.0,,,Sin información,12,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,3,0,0,1,0,0,0,0,1,2,0,2024,defunciones,Cuadro3
5.0,5237.0,,05237 Donmatías,TOTAL,80,56,24,0,0,1,0,1,0,0,0,0,0,13,2,0,8,2,0,23,11,0,11,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5237.0,,,Cabecera municipal,59,38,21,0,0,1,0,1,0,0,0,0,0,8,1,0,4,1,0,15,10,0,10,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5237.0,,,Centro poblado,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5237.0,,,Rural disperso,13,10,3,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5237.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5240.0,,05240 Ebéjico,TOTAL,48,26,22,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,14,8,0,6,9,0,0,3,0,0,0,0,2024,defunciones,Cuadro3
5.0,5240.0,,,Cabecera municipal,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,3,0,3,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5240.0,,,Centro poblado,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,2,2,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
5.0,5240.0,,,Rural disperso,15,7,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,2,0,1,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5240.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5250.0,,05250 El Bagre,TOTAL,140,98,42,0,1,0,0,1,1,0,2,2,0,41,9,0,14,7,0,27,14,0,12,8,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5250.0,,,Cabecera municipal,74,44,30,0,0,0,0,0,1,0,0,1,0,15,5,0,4,5,0,16,10,0,9,7,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5250.0,,,Centro poblado,22,17,5,0,0,0,0,0,0,0,0,0,0,7,1,0,3,1,0,5,2,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5250.0,,,Rural disperso,44,37,7,0,1,0,0,1,0,0,2,1,0,19,3,0,7,1,0,6,2,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5250.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5264.0,,05264 Entrerríos,TOTAL,24,8,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,10,0,2,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5264.0,,,Cabecera municipal,19,7,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,8,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5264.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5264.0,,,Rural disperso,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5264.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5266.0,,05266 Envigado,TOTAL,2250,1028,1222,0,4,4,0,0,0,0,0,3,0,70,55,0,191,209,0,539,526,0,215,405,0,9,20,0,0,0,0,2024,defunciones,Cuadro3
5.0,5266.0,,,Cabecera municipal,2240,1021,1219,0,4,4,0,0,0,0,0,3,0,69,54,0,190,208,0,535,526,0,214,404,0,9,20,0,0,0,0,2024,defunciones,Cuadro3
5.0,5266.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5266.0,,,Rural disperso,9,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5266.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5282.0,,05282 Fredonia,TOTAL,104,50,54,0,0,0,0,0,0,0,0,1,0,2,1,0,10,6,0,23,22,0,13,23,0,0,1,0,2,0,0,2024,defunciones,Cuadro3
5.0,5282.0,,,Cabecera municipal,58,26,32,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,12,15,0,10,12,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5282.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5282.0,,,Rural disperso,44,22,22,0,0,0,0,0,0,0,0,1,0,1,1,0,7,1,0,11,7,0,3,11,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5282.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2024,defunciones,Cuadro3
5.0,5284.0,,05284 Frontino,TOTAL,72,48,24,0,1,0,0,0,1,0,1,0,0,13,0,0,7,7,0,16,7,0,9,8,0,0,0,0,1,1,0,2024,defunciones,Cuadro3
5.0,5284.0,,,Cabecera municipal,42,26,16,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,13,5,0,4,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5284.0,,,Centro poblado,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5284.0,,,Rural disperso,22,17,5,0,0,0,0,0,0,0,1,0,0,7,0,0,1,3,0,3,1,0,5,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5284.0,,,Sin información,6,3,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2024,defunciones,Cuadro3
5.0,5306.0,,05306 Giraldo,TOTAL,23,15,8,0,0,0,0,0,0,0,0,0,0,10,2,0,3,1,0,2,1,0,0,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5306.0,,,Cabecera municipal,9,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5306.0,,,Centro poblado,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5306.0,,,Rural disperso,9,7,2,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5306.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5308.0,,05308 Girardota,TOTAL,197,128,69,0,0,0,0,2,0,0,1,0,0,27,6,0,22,5,0,43,32,0,33,22,0,0,3,0,0,1,0,2024,defunciones,Cuadro3
5.0,5308.0,,,Cabecera municipal,110,66,44,0,0,0,0,2,0,0,0,0,0,8,4,0,11,3,0,26,18,0,19,17,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
5.0,5308.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5308.0,,,Rural disperso,79,56,23,0,0,0,0,0,0,0,1,0,0,16,2,0,10,2,0,16,13,0,13,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
5.0,5308.0,,,Sin información,5,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
5.0,5310.0,,05310 Gómez Plata,TOTAL,38,22,16,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,9,11,0,5,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5310.0,,,Cabecera municipal,25,13,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,8,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5310.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5310.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5310.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5313.0,,05313 Granada,TOTAL,28,16,12,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,6,6,0,4,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5313.0,,,Cabecera municipal,20,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,3,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5313.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5313.0,,,Rural disperso,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5313.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
5.0,5315.0,,05315 Guadalupe,TOTAL,23,12,11,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,7,6,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
